sk_produto,id_produto_original,valor_produto,data_inicio_validade,data_fim_validade,flag_ativo
8184,P004,4138.7,2025-03-02,2025-03-02 00:00:00,False
8185,P035,3148.58,2025-03-02,2025-03-02 00:00:00,False
8186,P047,250.97,2025-03-02,2025-03-02 00:00:00,False
8187,P008,1426.23,2025-03-02,2025-03-02 00:00:00,False
8188,P006,223.43,2025-03-02,2025-03-02 00:00:00,False
8189,P049,531.37,2025-03-02,2025-03-02 00:00:00,False
8190,P045,320.72,2025-03-02,2025-03-02 00:00:00,False
8191,P029,981.47,2025-03-02,2025-03-02 00:00:00,False
8192,P044,1982.19,2025-03-02,2025-03-02 00:00:00,False
8193,P042,204.19,2025-03-02,2025-03-02 00:00:00,False
8194,P019,2250.9,2025-03-02,2025-03-02 00:00:00,False
8195,P003,1212.15,2025-03-02,2025-03-02 00:00:00,False
8196,P026,2596.56,2025-03-02,2025-03-02 00:00:00,False
8197,P002,36.78,2025-03-02,2025-03-02 00:00:00,False
8198,P040,3054.77,2025-03-02,2025-03-02 00:00:00,False
8199,P004,387.52,2025-03-02,2025-03-02 00:00:00,False
8200,P038,1861.25,2025-03-02,2025-03-02 00:00:00,False
8201,P019,1703.63,2025-03-02,2025-03-02 00:00:00,False
8202,P044,1109.78,2025-03-02,2025-03-02 00:00:00,False
8203,P050,1476.46,2025-03-02,2025-03-02 00:00:00,False
8204,P039,2802.0,2025-03-02,2025-03-02 00:00:00,False
8205,P024,2073.63,2025-03-02,2025-03-02 00:00:00,False
8206,P033,1025.68,2025-03-02,2025-03-02 00:00:00,False
8207,P009,1123.97,2025-03-02,2025-03-02 00:00:00,False
8208,P024,2245.48,2025-03-02,2025-03-02 00:00:00,False
8209,P044,292.81,2025-03-02,2025-03-02 00:00:00,False
8210,P026,1429.25,2025-03-02,2025-03-02 00:00:00,False
8211,P025,3881.38,2025-03-02,2025-03-03 00:00:00,False
8212,P036,389.85,2025-03-02,2025-03-02 00:00:00,False
8213,P006,3099.53,2025-03-02,2025-03-03 00:00:00,False
8214,P016,142.41,2025-03-02,2025-03-02 00:00:00,False
8215,P048,2703.72,2025-03-02,2025-03-02 00:00:00,False
8216,P049,5625.91,2025-03-02,2025-03-02 00:00:00,False
8217,P045,259.87,2025-03-02,2025-03-02 00:00:00,False
8218,P015,783.73,2025-03-02,2025-03-02 00:00:00,False
8219,P011,320.5,2025-03-02,2025-03-02 00:00:00,False
8220,P016,268.58,2025-03-02,2025-03-02 00:00:00,False
8221,P047,231.1,2025-03-02,2025-03-02 00:00:00,False
8222,P050,184.46,2025-03-02,2025-03-02 00:00:00,False
8223,P037,610.91,2025-03-02,2025-03-02 00:00:00,False
8224,P019,360.86,2025-03-02,2025-03-02 00:00:00,False
8225,P015,447.15,2025-03-02,2025-03-02 00:00:00,False
8226,P005,2741.32,2025-03-02,2025-03-03 00:00:00,False
8227,P026,234.57,2025-03-02,2025-03-02 00:00:00,False
8228,P035,2310.74,2025-03-02,2025-03-02 00:00:00,False
8229,P023,2356.96,2025-03-02,2025-03-03 00:00:00,False
8230,P010,416.01,2025-03-02,2025-03-02 00:00:00,False
8231,P030,5625.99,2025-03-02,2025-03-02 00:00:00,False
8232,P049,304.67,2025-03-02,2025-03-02 00:00:00,False
8233,P038,256.83,2025-03-02,2025-03-02 00:00:00,False
8234,P016,4331.81,2025-03-02,2025-03-03 00:00:00,False
8235,P048,372.77,2025-03-02,2025-03-02 00:00:00,False
8236,P045,3303.53,2025-03-02,2025-03-02 00:00:00,False
8237,P014,2196.91,2025-03-02,2025-03-02 00:00:00,False
8238,P009,198.3,2025-03-02,2025-03-02 00:00:00,False
8239,P011,526.45,2025-03-02,2025-03-02 00:00:00,False
8240,P017,1313.91,2025-03-02,2025-03-02 00:00:00,False
8241,P033,1509.03,2025-03-02,2025-03-02 00:00:00,False
8242,P027,1267.54,2025-03-02,2025-03-02 00:00:00,False
8243,P050,4337.19,2025-03-02,2025-03-02 00:00:00,False
8244,P014,3528.13,2025-03-02,2025-03-03 00:00:00,False
8245,P026,1439.49,2025-03-02,2025-03-02 00:00:00,False
8246,P046,515.07,2025-03-02,2025-03-02 00:00:00,False
8247,P035,3504.34,2025-03-02,2025-03-02 00:00:00,False
8248,P034,1968.69,2025-03-02,2025-03-02 00:00:00,False
8249,P050,1573.71,2025-03-02,2025-03-04 00:00:00,False
8250,P045,391.99,2025-03-02,2025-03-03 00:00:00,False
8251,P011,489.9,2025-03-02,2025-03-02 00:00:00,False
8252,P040,1538.87,2025-03-02,2025-03-02 00:00:00,False
8253,P020,125.42,2025-03-02,2025-03-02 00:00:00,False
8254,P020,256.09,2025-03-02,2025-03-02 00:00:00,False
8255,P048,234.22,2025-03-02,2025-03-02 00:00:00,False
8256,P033,194.35,2025-03-02,2025-03-02 00:00:00,False
8257,P047,261.94,2025-03-02,2025-03-02 00:00:00,False
8258,P047,3174.81,2025-03-02,2025-03-02 00:00:00,False
8259,P029,1225.79,2025-03-02,2025-03-02 00:00:00,False
8260,P034,1242.75,2025-03-02,2025-03-02 00:00:00,False
8261,P034,325.94,2025-03-02,2025-03-02 00:00:00,False
8262,P039,22.53,2025-03-02,2025-03-03 00:00:00,False
8263,P037,3092.83,2025-03-02,2025-03-02 00:00:00,False
8264,P033,288.55,2025-03-02,2025-03-02 00:00:00,False
8265,P037,291.93,2025-03-02,2025-03-02 00:00:00,False
8266,P019,271.77,2025-03-02,2025-03-02 00:00:00,False
8267,P048,312.42,2025-03-02,2025-03-02 00:00:00,False
8268,P040,2881.31,2025-03-02,2025-03-02 00:00:00,False
8269,P040,3647.78,2025-03-02,2025-03-02 00:00:00,False
8270,P004,211.96,2025-03-02,2025-03-02 00:00:00,False
8271,P049,4282.32,2025-03-02,2025-03-03 00:00:00,False
8272,P009,1821.22,2025-03-02,2025-03-03 00:00:00,False
8273,P021,2523.17,2025-03-02,2025-03-03 00:00:00,False
8274,P047,1878.11,2025-03-02,2025-03-02 00:00:00,False
8275,P028,581.03,2025-03-02,2025-03-02 00:00:00,False
8276,P019,346.12,2025-03-02,2025-03-02 00:00:00,False
8277,P019,3268.63,2025-03-02,2025-03-02 00:00:00,False
8278,P008,293.44,2025-03-02,2025-03-02 00:00:00,False
8279,P044,237.08,2025-03-02,2025-03-02 00:00:00,False
8280,P046,347.93,2025-03-02,2025-03-04 00:00:00,False
8281,P026,2779.42,2025-03-02,2025-03-02 00:00:00,False
8282,P011,6028.2,2025-03-02,2025-03-02 00:00:00,False
8283,P012,326.53,2025-03-02,2025-03-03 00:00:00,False
8284,P040,3956.46,2025-03-02,2025-03-03 00:00:00,False
8285,P044,118.3,2025-03-02,2025-03-03 00:00:00,False
8286,P027,14.37,2025-03-02,2025-03-02 00:00:00,False
8287,P036,2379.73,2025-03-02,2025-03-03 00:00:00,False
8288,P035,219.73,2025-03-02,2025-03-02 00:00:00,False
8289,P048,3081.98,2025-03-02,2025-03-02 00:00:00,False
8290,P033,2373.02,2025-03-02,2025-03-02 00:00:00,False
8291,P042,206.47,2025-03-02,2025-03-02 00:00:00,False
8292,P020,2384.9,2025-03-02,2025-03-03 00:00:00,False
8293,P034,1485.47,2025-03-02,2025-03-03 00:00:00,False
8294,P013,5821.41,2025-03-02,2025-03-02 00:00:00,False
8295,P017,1869.32,2025-03-02,2025-03-03 00:00:00,False
8296,P019,281.91,2025-03-02,2025-03-03 00:00:00,False
8297,P035,2879.47,2025-03-02,2025-03-02 00:00:00,False
8298,P030,4826.17,2025-03-02,2025-03-03 00:00:00,False
8299,P037,608.26,2025-03-02,2025-03-03 00:00:00,False
8300,P028,510.36,2025-03-02,2025-03-03 00:00:00,False
8301,P029,1681.27,2025-03-02,2025-03-03 00:00:00,False
8302,P013,4184.73,2025-03-02,2025-03-03 00:00:00,False
8303,P024,2172.74,2025-03-02,2025-03-03 00:00:00,False
8304,P032,283.8,2025-03-02,2025-03-03 00:00:00,False
8305,P022,317.79,2025-03-02,2025-03-02 00:00:00,False
8306,P027,1188.87,2025-03-02,2025-03-02 00:00:00,False
8307,P007,233.27,2025-03-02,2025-03-02 00:00:00,False
8308,P003,2509.83,2025-03-02,2025-03-03 00:00:00,False
8309,P011,342.26,2025-03-02,2025-03-02 00:00:00,False
8310,P035,2598.54,2025-03-02,2025-03-02 00:00:00,False
8311,P035,1841.14,2025-03-02,2025-03-02 00:00:00,False
8312,P002,451.37,2025-03-02,2025-03-02 00:00:00,False
8313,P035,346.71,2025-03-02,2025-03-02 00:00:00,False
8314,P033,15.62,2025-03-02,2025-03-03 00:00:00,False
8315,P035,33.08,2025-03-02,2025-03-02 00:00:00,False
8316,P002,407.87,2025-03-02,2025-03-02 00:00:00,False
8317,P038,323.56,2025-03-02,2025-03-02 00:00:00,False
8318,P015,4796.4,2025-03-02,2025-03-03 00:00:00,False
8319,P042,1049.52,2025-03-02,2025-03-03 00:00:00,False
8320,P001,257.02,2025-03-02,2025-03-03 00:00:00,False
8321,P010,500.73,2025-03-02,2025-03-03 00:00:00,False
8322,P035,176.83,2025-03-02,2025-03-03 00:00:00,False
8323,P047,2580.71,2025-03-02,2025-03-04 00:00:00,False
8324,P041,2249.98,2025-03-02,2025-03-03 00:00:00,False
8325,P004,2144.22,2025-03-02,2025-03-02 00:00:00,False
8326,P022,2354.81,2025-03-02,2025-03-02 00:00:00,False
8327,P002,2890.42,2025-03-02,2025-03-03 00:00:00,False
8328,P011,2682.56,2025-03-02,2025-03-03 00:00:00,False
8329,P048,389.79,2025-03-02,2025-03-03 00:00:00,False
8330,P008,2025.6,2025-03-02,2025-03-03 00:00:00,False
8331,P038,442.28,2025-03-02,2025-03-02 00:00:00,False
8332,P007,280.38,2025-03-02,2025-03-03 00:00:00,False
8333,P027,131.05,2025-03-02,2025-03-02 00:00:00,False
8334,P027,2465.78,2025-03-02,2025-03-02 00:00:00,False
8335,P022,2202.44,2025-03-02,2025-03-03 00:00:00,False
8336,P026,3108.28,2025-03-02,2025-03-02 00:00:00,False
8337,P004,2697.1,2025-03-02,2025-03-03 00:00:00,False
8338,P026,177.44,2025-03-02,2025-03-03 00:00:00,False
8339,P027,1056.35,2025-03-02,2025-03-03 00:00:00,False
8340,P038,1587.58,2025-03-02,2025-03-03 00:00:00,False
8341,P012,528.36,2025-03-03,2025-03-03 00:00:00,False
8342,P001,1517.17,2025-03-03,2025-03-03 00:00:00,False
8343,P006,2215.5,2025-03-03,2025-03-03 00:00:00,False
8344,P013,498.8,2025-03-03,2025-03-03 00:00:00,False
8345,P031,2271.39,2025-03-03,2025-03-03 00:00:00,False
8346,P044,1728.05,2025-03-03,2025-03-03 00:00:00,False
8347,P031,1088.32,2025-03-03,2025-03-03 00:00:00,False
8348,P018,350.17,2025-03-03,2025-03-03 00:00:00,False
8349,P010,469.43,2025-03-03,2025-03-03 00:00:00,False
8350,P009,2533.14,2025-03-03,2025-03-03 00:00:00,False
8351,P005,4522.08,2025-03-03,2025-03-03 00:00:00,False
8352,P018,348.1,2025-03-03,2025-03-03 00:00:00,False
8353,P003,2075.2,2025-03-03,2025-03-03 00:00:00,False
8354,P010,381.74,2025-03-03,2025-03-03 00:00:00,False
8355,P043,188.48,2025-03-03,2025-03-04 00:00:00,False
8356,P016,276.54,2025-03-03,2025-03-03 00:00:00,False
8357,P035,2290.72,2025-03-03,2025-03-03 00:00:00,False
8358,P032,1610.38,2025-03-03,2025-03-03 00:00:00,False
8359,P029,2162.82,2025-03-03,2025-03-03 00:00:00,False
8360,P003,1685.67,2025-03-03,2025-03-03 00:00:00,False
8361,P036,3014.72,2025-03-03,2025-03-03 00:00:00,False
8362,P033,297.46,2025-03-03,2025-03-03 00:00:00,False
8363,P048,324.41,2025-03-03,2025-03-03 00:00:00,False
8364,P019,327.92,2025-03-03,2025-03-03 00:00:00,False
8365,P048,3863.26,2025-03-03,2025-03-03 00:00:00,False
8366,P037,2658.38,2025-03-03,2025-03-03 00:00:00,False
8367,P041,2513.81,2025-03-03,2025-03-03 00:00:00,False
8368,P033,840.48,2025-03-03,2025-03-03 00:00:00,False
8369,P012,2159.91,2025-03-03,2025-03-03 00:00:00,False
8370,P015,2871.15,2025-03-03,2025-03-03 00:00:00,False
8371,P024,2177.95,2025-03-03,2025-03-03 00:00:00,False
8372,P006,110.68,2025-03-03,2025-03-03 00:00:00,False
8373,P009,2185.72,2025-03-03,2025-03-03 00:00:00,False
8374,P010,462.85,2025-03-03,2025-03-03 00:00:00,False
8375,P007,670.79,2025-03-03,2025-03-03 00:00:00,False
8376,P003,231.19,2025-03-03,2025-03-03 00:00:00,False
8377,P025,345.08,2025-03-03,2025-03-03 00:00:00,False
8378,P039,470.44,2025-03-03,2025-03-03 00:00:00,False
8379,P032,1175.58,2025-03-03,2025-03-03 00:00:00,False
8380,P033,247.06,2025-03-03,2025-03-03 00:00:00,False
8381,P004,2781.25,2025-03-03,2025-03-03 00:00:00,False
8382,P010,268.61,2025-03-03,2025-03-03 00:00:00,False
8383,P008,1849.31,2025-03-03,2025-03-04 00:00:00,False
8384,P015,501.6,2025-03-03,2025-03-03 00:00:00,False
8385,P030,658.68,2025-03-03,2025-03-03 00:00:00,False
8386,P044,1053.2,2025-03-03,2025-03-03 00:00:00,False
8387,P016,2605.84,2025-03-03,2025-03-03 00:00:00,False
8388,P002,512.21,2025-03-03,2025-03-03 00:00:00,False
8389,P039,424.52,2025-03-03,2025-03-03 00:00:00,False
8390,P035,165.64,2025-03-03,2025-03-03 00:00:00,False
8391,P041,1744.2,2025-03-03,2025-03-03 00:00:00,False
8392,P015,362.56,2025-03-03,2025-03-03 00:00:00,False
8393,P007,617.11,2025-03-03,2025-03-03 00:00:00,False
8394,P031,1493.88,2025-03-03,2025-03-03 00:00:00,False
8395,P005,70.22,2025-03-03,2025-03-03 00:00:00,False
8396,P029,1298.15,2025-03-03,2025-03-03 00:00:00,False
8397,P005,2756.04,2025-03-03,2025-03-03 00:00:00,False
8398,P042,1317.56,2025-03-03,2025-03-03 00:00:00,False
8399,P041,1339.13,2025-03-03,2025-03-03 00:00:00,False
8400,P028,762.42,2025-03-03,2025-03-03 00:00:00,False
8401,P019,2708.57,2025-03-03,2025-03-04 00:00:00,False
8402,P006,1423.04,2025-03-03,2025-03-03 00:00:00,False
8403,P029,280.15,2025-03-03,2025-03-03 00:00:00,False
8404,P026,338.99,2025-03-03,2025-03-03 00:00:00,False
8405,P010,352.67,2025-03-03,2025-03-04 00:00:00,False
8406,P030,2011.76,2025-03-03,2025-03-03 00:00:00,False
8407,P032,2698.31,2025-03-03,2025-03-03 00:00:00,False
8408,P030,2852.46,2025-03-03,2025-03-03 00:00:00,False
8409,P001,1120.53,2025-03-03,2025-03-03 00:00:00,False
8410,P031,256.97,2025-03-03,2025-03-03 00:00:00,False
8411,P049,39.48,2025-03-03,2025-03-03 00:00:00,False
8412,P033,152.48,2025-03-03,2025-03-03 00:00:00,False
8413,P048,180.76,2025-03-03,2025-03-05 00:00:00,False
8414,P042,204.73,2025-03-03,2025-03-03 00:00:00,False
8415,P013,572.65,2025-03-03,2025-03-03 00:00:00,False
8416,P041,2123.09,2025-03-03,2025-03-03 00:00:00,False
8417,P009,1894.58,2025-03-03,2025-03-04 00:00:00,False
8418,P007,344.83,2025-03-03,2025-03-03 00:00:00,False
8419,P023,551.92,2025-03-03,2025-03-03 00:00:00,False
8420,P015,551.32,2025-03-03,2025-03-03 00:00:00,False
8421,P005,2134.77,2025-03-03,2025-03-04 00:00:00,False
8422,P028,374.88,2025-03-03,2025-03-03 00:00:00,False
8423,P017,196.77,2025-03-03,2025-03-03 00:00:00,False
8424,P040,2285.13,2025-03-03,2025-03-04 00:00:00,False
8425,P013,3134.58,2025-03-03,2025-03-03 00:00:00,False
8426,P028,339.44,2025-03-03,2025-03-03 00:00:00,False
8427,P001,308.62,2025-03-03,2025-03-04 00:00:00,False
8428,P016,3223.29,2025-03-03,2025-03-05 00:00:00,False
8429,P004,5103.36,2025-03-03,2025-03-03 00:00:00,False
8430,P032,1506.22,2025-03-03,2025-03-04 00:00:00,False
8431,P041,1298.82,2025-03-03,2025-03-03 00:00:00,False
8432,P018,249.4,2025-03-03,2025-03-03 00:00:00,False
8433,P049,382.2,2025-03-03,2025-03-04 00:00:00,False
8434,P012,1942.07,2025-03-03,2025-03-04 00:00:00,False
8435,P022,2247.36,2025-03-03,2025-03-03 00:00:00,False
8436,P035,1753.15,2025-03-03,2025-03-04 00:00:00,False
8437,P017,1969.91,2025-03-03,2025-03-03 00:00:00,False
8438,P045,1345.51,2025-03-03,2025-03-03 00:00:00,False
8439,P013,31.54,2025-03-03,2025-03-03 00:00:00,False
8440,P011,386.41,2025-03-03,2025-03-04 00:00:00,False
8441,P029,2432.66,2025-03-03,2025-03-03 00:00:00,False
8442,P023,332.01,2025-03-03,2025-03-03 00:00:00,False
8443,P039,602.19,2025-03-03,2025-03-03 00:00:00,False
8444,P034,1611.96,2025-03-03,2025-03-03 00:00:00,False
8445,P038,2809.08,2025-03-03,2025-03-03 00:00:00,False
8446,P023,461.21,2025-03-03,2025-03-04 00:00:00,False
8447,P002,4149.46,2025-03-03,2025-03-03 00:00:00,False
8448,P045,350.47,2025-03-03,2025-03-04 00:00:00,False
8449,P017,267.33,2025-03-03,2025-03-03 00:00:00,False
8450,P029,1194.74,2025-03-03,2025-03-04 00:00:00,False
8451,P037,407.56,2025-03-03,2025-03-03 00:00:00,False
8452,P036,5717.6,2025-03-03,2025-03-03 00:00:00,False
8453,P022,1590.95,2025-03-03,2025-03-04 00:00:00,False
8454,P030,468.05,2025-03-03,2025-03-03 00:00:00,False
8455,P034,2487.85,2025-03-03,2025-03-03 00:00:00,False
8456,P003,1565.66,2025-03-03,2025-03-04 00:00:00,False
8457,P026,2712.56,2025-03-03,2025-03-04 00:00:00,False
8458,P020,1687.22,2025-03-03,2025-03-04 00:00:00,False
8459,P018,2942.34,2025-03-03,2025-03-04 00:00:00,False
8460,P002,5468.73,2025-03-03,2025-03-03 00:00:00,False
8461,P004,660.78,2025-03-03,2025-03-03 00:00:00,False
8462,P033,198.91,2025-03-03,2025-03-07 00:00:00,False
8463,P006,2219.57,2025-03-03,2025-03-03 00:00:00,False
8464,P025,1947.53,2025-03-03,2025-03-03 00:00:00,False
8465,P025,278.12,2025-03-03,2025-03-04 00:00:00,False
8466,P024,2123.7,2025-03-03,2025-03-04 00:00:00,False
8467,P004,2485.14,2025-03-03,2025-03-03 00:00:00,False
8468,P013,417.51,2025-03-03,2025-03-04 00:00:00,False
8469,P014,287.12,2025-03-03,2025-03-03 00:00:00,False
8470,P036,4297.12,2025-03-03,2025-03-03 00:00:00,False
8471,P006,255.38,2025-03-03,2025-03-03 00:00:00,False
8472,P041,204.01,2025-03-03,2025-03-03 00:00:00,False
8473,P039,2.22,2025-03-03,2025-03-04 00:00:00,False
8474,P041,1740.99,2025-03-03,2025-03-04 00:00:00,False
8475,P030,5284.45,2025-03-03,2025-03-05 00:00:00,False
8476,P007,519.57,2025-03-03,2025-03-03 00:00:00,False
8477,P004,326.93,2025-03-03,2025-03-04 00:00:00,False
8478,P044,171.07,2025-03-03,2025-03-04 00:00:00,False
8479,P028,332.89,2025-03-03,2025-03-04 00:00:00,False
8480,P021,435.05,2025-03-03,2025-03-03 00:00:00,False
8481,P031,2671.71,2025-03-03,2025-03-04 00:00:00,False
8482,P021,3525.16,2025-03-03,2025-03-04 00:00:00,False
8483,P006,2177.1,2025-03-03,2025-03-04 00:00:00,False
8484,P002,3329.91,2025-03-03,2025-03-03 00:00:00,False
8485,P017,279.21,2025-03-03,2025-03-04 00:00:00,False
8486,P027,2400.78,2025-03-03,2025-03-04 00:00:00,False
8487,P014,233.65,2025-03-03,2025-03-03 00:00:00,False
8488,P034,2783.22,2025-03-03,2025-03-04 00:00:00,False
8489,P007,413.15,2025-03-03,2025-03-04 00:00:00,False
8490,P014,247.65,2025-03-03,2025-03-04 00:00:00,False
8491,P042,2503.01,2025-03-03,2025-03-04 00:00:00,False
8492,P015,499.69,2025-03-03,2025-03-03 00:00:00,False
8493,P036,168.69,2025-03-03,2025-03-04 00:00:00,False
8494,P002,718.14,2025-03-03,2025-03-04 00:00:00,False
8495,P015,5087.37,2025-03-03,2025-03-04 00:00:00,False
8496,P037,2020.19,2025-03-03,2025-03-04 00:00:00,False
8497,P038,2245.16,2025-03-03,2025-03-05 00:00:00,False
8498,P007,4499.96,2025-03-04,2025-03-04 00:00:00,False
8499,P037,448.19,2025-03-04,2025-03-04 00:00:00,False
8500,P044,326.52,2025-03-04,2025-03-04 00:00:00,False
8501,P010,259.9,2025-03-04,2025-03-04 00:00:00,False
8502,P014,1315.69,2025-03-04,2025-03-04 00:00:00,False
8503,P042,2912.1,2025-03-04,2025-03-04 00:00:00,False
8504,P008,838.21,2025-03-04,2025-03-04 00:00:00,False
8505,P044,163.41,2025-03-04,2025-03-05 00:00:00,False
8506,P022,2755.74,2025-03-04,2025-03-04 00:00:00,False
8507,P017,310.56,2025-03-04,2025-03-04 00:00:00,False
8508,P045,3172.35,2025-03-04,2025-03-04 00:00:00,False
8509,P021,358.38,2025-03-04,2025-03-04 00:00:00,False
8510,P011,2562.37,2025-03-04,2025-03-04 00:00:00,False
8511,P022,2920.25,2025-03-04,2025-03-04 00:00:00,False
8512,P028,572.8,2025-03-04,2025-03-04 00:00:00,False
8513,P035,2896.18,2025-03-04,2025-03-04 00:00:00,False
8514,P021,2840.62,2025-03-04,2025-03-04 00:00:00,False
8515,P031,780.92,2025-03-04,2025-03-04 00:00:00,False
8516,P006,221.09,2025-03-04,2025-03-04 00:00:00,False
8517,P037,38.77,2025-03-04,2025-03-04 00:00:00,False
8518,P049,2669.34,2025-03-04,2025-03-04 00:00:00,False
8519,P011,39.0,2025-03-04,2025-03-04 00:00:00,False
8520,P039,3092.52,2025-03-04,2025-03-04 00:00:00,False
8521,P002,3557.81,2025-03-04,2025-03-04 00:00:00,False
8522,P046,381.46,2025-03-04,2025-03-04 00:00:00,False
8523,P024,232.6,2025-03-04,2025-03-04 00:00:00,False
8524,P034,286.99,2025-03-04,2025-03-04 00:00:00,False
8525,P021,365.35,2025-03-04,2025-03-05 00:00:00,False
8526,P012,485.25,2025-03-04,2025-03-04 00:00:00,False
8527,P010,304.42,2025-03-04,2025-03-04 00:00:00,False
8528,P008,2249.33,2025-03-04,2025-03-04 00:00:00,False
8529,P032,242.49,2025-03-04,2025-03-04 00:00:00,False
8530,P042,1411.66,2025-03-04,2025-03-04 00:00:00,False
8531,P039,3173.18,2025-03-04,2025-03-04 00:00:00,False
8532,P047,249.48,2025-03-04,2025-03-04 00:00:00,False
8533,P043,2417.63,2025-03-04,2025-03-04 00:00:00,False
8534,P042,152.26,2025-03-04,2025-03-04 00:00:00,False
8535,P047,269.23,2025-03-04,2025-03-05 00:00:00,False
8536,P008,1048.33,2025-03-04,2025-03-05 00:00:00,False
8537,P046,4123.86,2025-03-04,2025-03-04 00:00:00,False
8538,P002,3173.8,2025-03-04,2025-03-04 00:00:00,False
8539,P037,410.95,2025-03-04,2025-03-04 00:00:00,False
8540,P036,32.66,2025-03-04,2025-03-04 00:00:00,False
8541,P011,3254.31,2025-03-04,2025-03-06 00:00:00,False
8542,P023,282.01,2025-03-04,2025-03-04 00:00:00,False
8543,P003,1219.0,2025-03-04,2025-03-04 00:00:00,False
8544,P027,1850.37,2025-03-04,2025-03-04 00:00:00,False
8545,P045,2932.61,2025-03-04,2025-03-04 00:00:00,False
8546,P013,37.77,2025-03-04,2025-03-05 00:00:00,False
8547,P005,540.47,2025-03-04,2025-03-04 00:00:00,False
8548,P025,2807.5,2025-03-04,2025-03-04 00:00:00,False
8549,P024,1192.17,2025-03-04,2025-03-04 00:00:00,False
8550,P045,267.98,2025-03-04,2025-03-04 00:00:00,False
8551,P017,1908.88,2025-03-04,2025-03-04 00:00:00,False
8552,P027,123.76,2025-03-04,2025-03-04 00:00:00,False
8553,P041,331.4,2025-03-04,2025-03-04 00:00:00,False
8554,P026,2027.71,2025-03-04,2025-03-04 00:00:00,False
8555,P050,188.83,2025-03-04,2025-03-04 00:00:00,False
8556,P001,2310.78,2025-03-04,2025-03-04 00:00:00,False
8557,P019,518.81,2025-03-04,2025-03-04 00:00:00,False
8558,P012,296.47,2025-03-04,2025-03-05 00:00:00,False
8559,P015,4898.11,2025-03-04,2025-03-04 00:00:00,False
8560,P042,122.92,2025-03-04,2025-03-04 00:00:00,False
8561,P025,1957.07,2025-03-04,2025-03-04 00:00:00,False
8562,P001,1737.72,2025-03-04,2025-03-04 00:00:00,False
8563,P028,3167.22,2025-03-04,2025-03-04 00:00:00,False
8564,P050,216.11,2025-03-04,2025-03-05 00:00:00,False
8565,P026,1436.41,2025-03-04,2025-03-05 00:00:00,False
8566,P022,3533.46,2025-03-04,2025-03-04 00:00:00,False
8567,P028,3420.67,2025-03-04,2025-03-04 00:00:00,False
8568,P042,1637.59,2025-03-04,2025-03-04 00:00:00,False
8569,P041,193.74,2025-03-04,2025-03-04 00:00:00,False
8570,P022,1963.0,2025-03-04,2025-03-04 00:00:00,False
8571,P019,1545.37,2025-03-04,2025-03-04 00:00:00,False
8572,P007,647.31,2025-03-04,2025-03-04 00:00:00,False
8573,P039,453.05,2025-03-04,2025-03-04 00:00:00,False
8574,P020,324.62,2025-03-04,2025-03-04 00:00:00,False
8575,P024,3128.4,2025-03-04,2025-03-05 00:00:00,False
8576,P010,347.14,2025-03-04,2025-03-05 00:00:00,False
8577,P025,367.8,2025-03-04,2025-03-04 00:00:00,False
8578,P001,2884.13,2025-03-04,2025-03-04 00:00:00,False
8579,P042,256.03,2025-03-04,2025-03-07 00:00:00,False
8580,P029,1490.21,2025-03-04,2025-03-04 00:00:00,False
8581,P018,397.17,2025-03-04,2025-03-04 00:00:00,False
8582,P046,4882.24,2025-03-04,2025-03-05 00:00:00,False
